ID,Label,Conditions,Formula
30997,Pneumonia,(8352 = 6924 AND AGE > 1 AND AGE < 60) AND (((8032 = 6673) OR (8034 = 6677) OR (8031 = 6671) OR (8029 = 6667) OR (7668 = 5885) OR (7667 = 5883) OR (7674 = 5899) AND (8404 = 7024 AND ((8077 = 6765 AND (7516 = 5595)) OR (8068 = 6747 AND (7516 = 5594)) OR (23386 = 27168) OR (7397 = 5436) OR (8388 = 6987) OR (8388 = 6986) OR ((7597 = 5755 AND (7600 = 5764) OR (7600 = 5765) OR (7600 = 5763)) OR (7597 = 5757 AND (7600 = 5764) OR (7600 = 5765) OR (7600 = 5763)) OR (7807 = 6147 AND (7600 = 5763) OR (7600 = 5764) OR (7600 = 5765))) AND ((8470 = 7112 AND (8469 = 7102 AND (7600 = 5765) OR (7600 = 5764) OR (7600 = 5763))) OR (8402 = 7016 AND (8469 = 7108 AND (7600 = 5765) OR (7600 = 5764) OR (7600 = 5763))) OR (8470 = 7113 AND (8469 = 7102 AND (7600 = 5765) OR (7600 = 5764) OR (7600 = 5763))) AND (8127 = 6888 AND (8094 = 6811)) OR (8094 = 6810) OR (8127 = 6889 AND (8094 = 6811))))) OR (8404 = 7023 AND ((8077 = 6765 AND (7516 = 5595)) OR (8068 = 6747 AND (7516 = 5594)) OR (23386 = 27168) OR (7397 = 5436) OR (8388 = 6987) OR (8388 = 6986) OR ((7597 = 5755 AND (7600 = 5764) OR (7600 = 5765) OR (7600 = 5763)) OR (7597 = 5757 AND (7600 = 5764) OR (7600 = 5765) OR (7600 = 5763)) OR (7807 = 6147 AND (7600 = 5763) OR (7600 = 5764) OR (7600 = 5765))) AND ((8470 = 7112 AND (8469 = 7102 AND (7600 = 5765) OR (7600 = 5764) OR (7600 = 5763))) OR (8402 = 7016 AND (8469 = 7108 AND (7600 = 5765) OR (7600 = 5764) OR (7600 = 5763))) OR (8470 = 7113 AND (8469 = 7102 AND (7600 = 5765) OR (7600 = 5764) OR (7600 = 5763))) AND (8127 = 6888 AND (8094 = 6811)) OR (8094 = 6810) OR (8127 = 6889 AND (8094 = 6811))))) OR (8404 = 7022 AND ((8077 = 6765 AND (7516 = 5595)) OR (8068 = 6747 AND (7516 = 5594)) OR (23386 = 27168) OR (7397 = 5436) OR (8388 = 6987) OR (8388 = 6986) OR ((7597 = 5755 AND (7600 = 5764) OR (7600 = 5765) OR (7600 = 5763)) OR (7597 = 5757 AND (7600 = 5764) OR (7600 = 5765) OR (7600 = 5763)) OR (7807 = 6147 AND (7600 = 5763) OR (7600 = 5764) OR (7600 = 5765))) AND ((8470 = 7112 AND (8469 = 7102 AND (7600 = 5765) OR (7600 = 5764) OR (7600 = 5763))) OR (8402 = 7016 AND (8469 = 7108 AND (7600 = 5765) OR (7600 = 5764) OR (7600 = 5763))) OR (8470 = 7113 AND (8469 = 7102 AND (7600 = 5765) OR (7600 = 5764) OR (7600 = 5763))) AND (8127 = 6888 AND (8094 = 6811)) OR (8094 = 6810) OR (8127 = 6889 AND (8094 = 6811))))) OR (8404 = 7021 AND ((8077 = 6765 AND (7516 = 5595)) OR (8068 = 6747 AND (7516 = 5594)) OR (23386 = 27168) OR (7397 = 5436) OR (8388 = 6987) OR (8388 = 6986) OR ((7597 = 5755 AND (7600 = 5764) OR (7600 = 5765) OR (7600 = 5763)) OR (7597 = 5757 AND (7600 = 5764) OR (7600 = 5765) OR (7600 = 5763)) OR (7807 = 6147 AND (7600 = 5763) OR (7600 = 5764) OR (7600 = 5765))) AND ((8470 = 7112 AND (8469 = 7102 AND (7600 = 5765) OR (7600 = 5764) OR (7600 = 5763))) OR (8402 = 7016 AND (8469 = 7108 AND (7600 = 5765) OR (7600 = 5764) OR (7600 = 5763))) OR (8470 = 7113 AND (8469 = 7102 AND (7600 = 5765) OR (7600 = 5764) OR (7600 = 5763))) AND (8127 = 6888 AND (8094 = 6811)) OR (8094 = 6810) OR (8127 = 6889 AND (8094 = 6811))))) OR (8404 = 7020 AND ((8077 = 6765 AND (7516 = 5595)) OR (8068 = 6747 AND (7516 = 5594)) OR (23386 = 27168) OR (7397 = 5436) OR (8388 = 6987) OR (8388 = 6986) OR ((7597 = 5755 AND (7600 = 5764) OR (7600 = 5765) OR (7600 = 5763)) OR (7597 = 5757 AND (7600 = 5764) OR (7600 = 5765) OR (7600 = 5763)) OR (7807 = 6147 AND (7600 = 5763) OR (7600 = 5764) OR (7600 = 5765))) AND ((8470 = 7112 AND (8469 = 7102 AND (7600 = 5765) OR (7600 = 5764) OR (7600 = 5763))) OR (8402 = 7016 AND (8469 = 7108 AND (7600 = 5765) OR (7600 = 5764) OR (7600 = 5763))) OR (8470 = 7113 AND (8469 = 7102 AND (7600 = 5765) OR (7600 = 5764) OR (7600 = 5763))) AND (8127 = 6888 AND (8094 = 6811)) OR (8094 = 6810) OR (8127 = 6889 AND (8094 = 6811)))))) OR ((7387 = 5416 AND (7600 = 5765) OR (7600 = 5764) OR (7600 = 5763)) OR (7791 = 6117 AND (7600 = 5763) OR (7600 = 5765) OR (7600 = 5764)) OR (7979 = 6558 AND (7791 = 6116 AND (7600 = 5763) OR (7600 = 5765) OR (7600 = 5764))) OR (7978 = 6553 AND (7387 = 5417 AND (7600 = 5765) OR (7600 = 5764) OR (7600 = 5763))) AND (8404 = 7021 AND ((8077 = 6765 AND (7516 = 5595)) OR (8068 = 6747 AND (7516 = 5594)) OR (23386 = 27168) OR (7397 = 5436) OR (8388 = 6987) OR (8388 = 6986) OR ((7597 = 5755 AND (7600 = 5764) OR (7600 = 5765) OR (7600 = 5763)) OR (7597 = 5757 AND (7600 = 5764) OR (7600 = 5765) OR (7600 = 5763)) OR (7807 = 6147 AND (7600 = 5763) OR (7600 = 5764) OR (7600 = 5765))) AND ((8470 = 7112 AND (8469 = 7102 AND (7600 = 5765) OR (7600 = 5764) OR (7600 = 5763))) OR (8402 = 7016 AND (8469 = 7108 AND (7600 = 5765) OR (7600 = 5764) OR (7600 = 5763))) OR (8470 = 7113 AND (8469 = 7102 AND (7600 = 5765) OR (7600 = 5764) OR (7600 = 5763))) AND (8127 = 6888 AND (8094 = 6811)) OR (8094 = 6810) OR (8127 = 6889 AND (8094 = 6811))))) OR (8404 = 7022 AND ((8077 = 6765 AND (7516 = 5595)) OR (8068 = 6747 AND (7516 = 5594)) OR (23386 = 27168) OR (7397 = 5436) OR (8388 = 6987) OR (8388 = 6986) OR ((7597 = 5755 AND (7600 = 5764) OR (7600 = 5765) OR (7600 = 5763)) OR (7597 = 5757 AND (7600 = 5764) OR (7600 = 5765) OR (7600 = 5763)) OR (7807 = 6147 AND (7600 = 5763) OR (7600 = 5764) OR (7600 = 5765))) AND ((8470 = 7112 AND (8469 = 7102 AND (7600 = 5765) OR (7600 = 5764) OR (7600 = 5763))) OR (8402 = 7016 AND (8469 = 7108 AND (7600 = 5765) OR (7600 = 5764) OR (7600 = 5763))) OR (8470 = 7113 AND (8469 = 7102 AND (7600 = 5765) OR (7600 = 5764) OR (7600 = 5763))) AND (8127 = 6888 AND (8094 = 6811)) OR (8094 = 6810) OR (8127 = 6889 AND (8094 = 6811))))) OR (8404 = 7020 AND ((8077 = 6765 AND (7516 = 5595)) OR (8068 = 6747 AND (7516 = 5594)) OR (23386 = 27168) OR (7397 = 5436) OR (8388 = 6987) OR (8388 = 6986) OR ((7597 = 5755 AND (7600 = 5764) OR (7600 = 5765) OR (7600 = 5763)) OR (7597 = 5757 AND (7600 = 5764) OR (7600 = 5765) OR (7600 = 5763)) OR (7807 = 6147 AND (7600 = 5763) OR (7600 = 5764) OR (7600 = 5765))) AND ((8470 = 7112 AND (8469 = 7102 AND (7600 = 5765) OR (7600 = 5764) OR (7600 = 5763))) OR (8402 = 7016 AND (8469 = 7108 AND (7600 = 5765) OR (7600 = 5764) OR (7600 = 5763))) OR (8470 = 7113 AND (8469 = 7102 AND (7600 = 5765) OR (7600 = 5764) OR (7600 = 5763))) AND (8127 = 6888 AND (8094 = 6811)) OR (8094 = 6810) OR (8127 = 6889 AND (8094 = 6811))))) OR (8404 = 7023 AND ((8077 = 6765 AND (7516 = 5595)) OR (8068 = 6747 AND (7516 = 5594)) OR (23386 = 27168) OR (7397 = 5436) OR (8388 = 6987) OR (8388 = 6986) OR ((7597 = 5755 AND (7600 = 5764) OR (7600 = 5765) OR (7600 = 5763)) OR (7597 = 5757 AND (7600 = 5764) OR (7600 = 5765) OR (7600 = 5763)) OR (7807 = 6147 AND (7600 = 5763) OR (7600 = 5764) OR (7600 = 5765))) AND ((8470 = 7112 AND (8469 = 7102 AND (7600 = 5765) OR (7600 = 5764) OR (7600 = 5763))) OR (8402 = 7016 AND (8469 = 7108 AND (7600 = 5765) OR (7600 = 5764) OR (7600 = 5763))) OR (8470 = 7113 AND (8469 = 7102 AND (7600 = 5765) OR (7600 = 5764) OR (7600 = 5763))) AND (8127 = 6888 AND (8094 = 6811)) OR (8094 = 6810) OR (8127 = 6889 AND (8094 = 6811))))) OR (8404 = 7024 AND ((8077 = 6765 AND (7516 = 5595)) OR (8068 = 6747 AND (7516 = 5594)) OR (23386 = 27168) OR (7397 = 5436) OR (8388 = 6987) OR (8388 = 6986) OR ((7597 = 5755 AND (7600 = 5764) OR (7600 = 5765) OR (7600 = 5763)) OR (7597 = 5757 AND (7600 = 5764) OR (7600 = 5765) OR (7600 = 5763)) OR (7807 = 6147 AND (7600 = 5763) OR (7600 = 5764) OR (7600 = 5765))) AND ((8470 = 7112 AND (8469 = 7102 AND (7600 = 5765) OR (7600 = 5764) OR (7600 = 5763))) OR (8402 = 7016 AND (8469 = 7108 AND (7600 = 5765) OR (7600 = 5764) OR (7600 = 5763))) OR (8470 = 7113 AND (8469 = 7102 AND (7600 = 5765) OR (7600 = 5764) OR (7600 = 5763))) AND (8127 = 6888 AND (8094 = 6811)) OR (8094 = 6810) OR (8127 = 6889 AND (8094 = 6811)))))) OR (8434 = 7043 AND (8404 = 7024 AND ((8077 = 6765 AND (7516 = 5595)) OR (8068 = 6747 AND (7516 = 5594)) OR (23386 = 27168) OR (7397 = 5436) OR (8388 = 6987) OR (8388 = 6986) OR ((7597 = 5755 AND (7600 = 5764) OR (7600 = 5765) OR (7600 = 5763)) OR (7597 = 5757 AND (7600 = 5764) OR (7600 = 5765) OR (7600 = 5763)) OR (7807 = 6147 AND (7600 = 5763) OR (7600 = 5764) OR (7600 = 5765))) AND ((8470 = 7112 AND (8469 = 7102 AND (7600 = 5765) OR (7600 = 5764) OR (7600 = 5763))) OR (8402 = 7016 AND (8469 = 7108 AND (7600 = 5765) OR (7600 = 5764) OR (7600 = 5763))) OR (8470 = 7113 AND (8469 = 7102 AND (7600 = 5765) OR (7600 = 5764) OR (7600 = 5763))) AND (8127 = 6888 AND (8094 = 6811)) OR (8094 = 6810) OR (8127 = 6889 AND (8094 = 6811))))) OR (8404 = 7020 AND ((8077 = 6765 AND (7516 = 5595)) OR (8068 = 6747 AND (7516 = 5594)) OR (23386 = 27168) OR (7397 = 5436) OR (8388 = 6987) OR (8388 = 6986) OR ((7597 = 5755 AND (7600 = 5764) OR (7600 = 5765) OR (7600 = 5763)) OR (7597 = 5757 AND (7600 = 5764) OR (7600 = 5765) OR (7600 = 5763)) OR (7807 = 6147 AND (7600 = 5763) OR (7600 = 5764) OR (7600 = 5765))) AND ((8470 = 7112 AND (8469 = 7102 AND (7600 = 5765) OR (7600 = 5764) OR (7600 = 5763))) OR (8402 = 7016 AND (8469 = 7108 AND (7600 = 5765) OR (7600 = 5764) OR (7600 = 5763))) OR (8470 = 7113 AND (8469 = 7102 AND (7600 = 5765) OR (7600 = 5764) OR (7600 = 5763))) AND (8127 = 6888 AND (8094 = 6811)) OR (8094 = 6810) OR (8127 = 6889 AND (8094 = 6811))))) OR (8404 = 7022 AND ((8077 = 6765 AND (7516 = 5595)) OR (8068 = 6747 AND (7516 = 5594)) OR (23386 = 27168) OR (7397 = 5436) OR (8388 = 6987) OR (8388 = 6986) OR ((7597 = 5755 AND (7600 = 5764) OR (7600 = 5765) OR (7600 = 5763)) OR (7597 = 5757 AND (7600 = 5764) OR (7600 = 5765) OR (7600 = 5763)) OR (7807 = 6147 AND (7600 = 5763) OR (7600 = 5764) OR (7600 = 5765))) AND ((8470 = 7112 AND (8469 = 7102 AND (7600 = 5765) OR (7600 = 5764) OR (7600 = 5763))) OR (8402 = 7016 AND (8469 = 7108 AND (7600 = 5765) OR (7600 = 5764) OR (7600 = 5763))) OR (8470 = 7113 AND (8469 = 7102 AND (7600 = 5765) OR (7600 = 5764) OR (7600 = 5763))) AND (8127 = 6888 AND (8094 = 6811)) OR (8094 = 6810) OR (8127 = 6889 AND (8094 = 6811))))) OR (8404 = 7021 AND ((8077 = 6765 AND (7516 = 5595)) OR (8068 = 6747 AND (7516 = 5594)) OR (23386 = 27168) OR (7397 = 5436) OR (8388 = 6987) OR (8388 = 6986) OR ((7597 = 5755 AND (7600 = 5764) OR (7600 = 5765) OR (7600 = 5763)) OR (7597 = 5757 AND (7600 = 5764) OR (7600 = 5765) OR (7600 = 5763)) OR (7807 = 6147 AND (7600 = 5763) OR (7600 = 5764) OR (7600 = 5765))) AND ((8470 = 7112 AND (8469 = 7102 AND (7600 = 5765) OR (7600 = 5764) OR (7600 = 5763))) OR (8402 = 7016 AND (8469 = 7108 AND (7600 = 5765) OR (7600 = 5764) OR (7600 = 5763))) OR (8470 = 7113 AND (8469 = 7102 AND (7600 = 5765) OR (7600 = 5764) OR (7600 = 5763))) AND (8127 = 6888 AND (8094 = 6811)) OR (8094 = 6810) OR (8127 = 6889 AND (8094 = 6811))))) OR (8404 = 7023 AND ((8077 = 6765 AND (7516 = 5595)) OR (8068 = 6747 AND (7516 = 5594)) OR (23386 = 27168) OR (7397 = 5436) OR (8388 = 6987) OR (8388 = 6986) OR ((7597 = 5755 AND (7600 = 5764) OR (7600 = 5765) OR (7600 = 5763)) OR (7597 = 5757 AND (7600 = 5764) OR (7600 = 5765) OR (7600 = 5763)) OR (7807 = 6147 AND (7600 = 5763) OR (7600 = 5764) OR (7600 = 5765))) AND ((8470 = 7112 AND (8469 = 7102 AND (7600 = 5765) OR (7600 = 5764) OR (7600 = 5763))) OR (8402 = 7016 AND (8469 = 7108 AND (7600 = 5765) OR (7600 = 5764) OR (7600 = 5763))) OR (8470 = 7113 AND (8469 = 7102 AND (7600 = 5765) OR (7600 = 5764) OR (7600 = 5763))) AND (8127 = 6888 AND (8094 = 6811)) OR (8094 = 6810) OR (8127 = 6889 AND (8094 = 6811))))))),
30998,Diarrhea with some dehydration,(8352 = 6924 AND AGE > 1 AND AGE < 60) AND (((8063 = 6736) OR (7747 = 6042) OR (8397 = 7006) OR (8397 = 7005) AND (7649 = 5846))),
29133,Diarrhea with no dehydration,"",
29134,"Eye disease, infectious","",
29135,Abortion,"",
29136,Bronchial asthma,"",
29137,Dental emergency,"",
29138,Animal bite,"",
29139,Convulsions,"",
29140,Gynaecological disease,"",
30999,Diarrhea with severe dehydration,(8352 = 6924 AND AGE > 1 AND AGE < 60) AND (((8397 = 7005) OR (8388 = 6988) OR (8388 = 6986) OR (8063 = 6736) OR (8388 = 6987) AND (7649 = 5846))),
29141,STI Genital discharge syndrome,"",
29142,Poisoning - Intoxication,"",
31000,Diarrhea with no dehydration,(8352 = 6924 AND AGE > 1 AND AGE < 60) AND (((8063 = 6736) OR (7747 = 6042) OR (8397 = 7006) OR (8397 = 7005) AND (7649 = 5846)) OR ((8397 = 7005) OR (8388 = 6988) OR (8388 = 6986) OR (8063 = 6736) OR (8388 = 6987) AND (7649 = 5846))),
29143,Conjunctivitis,"",
29144,"Ear infection (otitis), acute","",
29145,Severe anemia,"",
29146,Burn,"",
29204,Heat rash,"",
29205,Scabies,"",
29206,Physiologic rash : transient neonatal pustural melanosis,"",
29207,Oxyuriasis (rectal symptoms/worms in stool),"",
30280,MUAC for age z-score (new),"",
29148,Cerebral palsy,"",
29149,Neonatal sepsis,"",
29150,Congenital condition,"",
29151,Mastoiditis,"",
29152,Mild/Moderate anemia,"",
29153,Prolonged fever,"",
29154,Moderate malnutrition,"",
29155,Severe malaria,"",
29156,"Pneumonia, severe","",
29157,"HIV (exposed, possible, confirmed)","",
31001,Severe skin infection,(8352 = 6924 AND AGE > 1 AND AGE < 60) AND (((7387 = 5416 AND (7600 = 5765) OR (7600 = 5764) OR (7600 = 5763)) OR (7791 = 6117 AND (7600 = 5763) OR (7600 = 5765) OR (7600 = 5764)) OR (7979 = 6558 AND (7791 = 6116 AND (7600 = 5763) OR (7600 = 5765) OR (7600 = 5764))) OR (7978 = 6553 AND (7387 = 5417 AND (7600 = 5765) OR (7600 = 5764) OR (7600 = 5763))) AND (7600 = 5764 AND (7981 = 6564))) OR (7550 = 5661 AND (7981 = 6564)) OR (7661 = 5872 AND (7981 = 6564)) OR (7660 = 5870 AND (7981 = 6564)) OR (7600 = 5765 AND (7981 = 6564)) OR ((7791 = 6115 AND (7600 = 5763) OR (7600 = 5764) OR (7600 = 5765)) OR (7387 = 5415 AND (7600 = 5765) OR (7600 = 5764) OR (7600 = 5763)) OR (7979 = 6557 AND (7791 = 6116 AND (7600 = 5763) OR (7600 = 5764) OR (7600 = 5765))) OR (7978 = 6552 AND (7387 = 5417 AND (7600 = 5765) OR (7600 = 5764) OR (7600 = 5763))) AND (7600 = 5764 AND (7981 = 6564)))),
31002,Local skin infection,(8352 = 6924 AND AGE > 1 AND AGE < 60) AND (((7791 = 6115 AND (7600 = 5763) OR (7600 = 5764) OR (7600 = 5765)) OR (7387 = 5415 AND (7600 = 5765) OR (7600 = 5764) OR (7600 = 5763)) OR (7979 = 6557 AND (7791 = 6116 AND (7600 = 5763) OR (7600 = 5764) OR (7600 = 5765))) OR (7978 = 6552 AND (7387 = 5417 AND (7600 = 5765) OR (7600 = 5764) OR (7600 = 5763))) AND (7600 = 5764 AND (7981 = 6564))) OR ((7387 = 5416 AND (7600 = 5765) OR (7600 = 5764) OR (7600 = 5763)) OR (7791 = 6117 AND (7600 = 5763) OR (7600 = 5765) OR (7600 = 5764)) OR (7979 = 6558 AND (7791 = 6116 AND (7600 = 5763) OR (7600 = 5765) OR (7600 = 5764))) OR (7978 = 6553 AND (7387 = 5417 AND (7600 = 5765) OR (7600 = 5764) OR (7600 = 5763))) AND (7600 = 5764 AND (7981 = 6564))) OR (7550 = 5660 AND (7981 = 6564)) OR (7661 = 5871 AND (7981 = 6564)) OR (7660 = 5869 AND (7981 = 6564))),
31003,Complicated deep wound,(7977 = 6548 AND AGE > 1 AND AGE < 60) AND ((8035 = 6679 AND (7901 = 6365 AND (8088 = 6799))) OR (7905 = 6377 AND (7901 = 6365 AND (8088 = 6799))) OR (8395 = 7002 AND (7901 = 6365 AND (8088 = 6799))) OR (8091 = 6805 AND (7901 = 6365 AND (8088 = 6799)))),
31004,Uncomplicated deep wound,(7977 = 6548 AND AGE > 1 AND AGE < 60) AND ((8035 = 6678 AND (7901 = 6365 AND (8088 = 6799))) OR (7905 = 6376 AND (7901 = 6365 AND (8088 = 6799))) OR (8395 = 7001 AND (7901 = 6365 AND (8088 = 6799))) OR (8091 = 6804 AND (7901 = 6365 AND (8088 = 6799)))),
31005,Oral aphthous ulcers,(8342 = 6913 AND AGE > 60 AND AGE < 5479) AND ((7857 = 6269 AND (30781 = 32770 AND (7848 = 6248 AND (7639 = 5825)) OR (7784 = 6101) OR (7887 = 6336 AND (11531 = 10059)))) OR (8390 = 6992 AND (30781 = 32770 AND (7848 = 6248 AND (7639 = 5825)) OR (7784 = 6101) OR (7887 = 6336 AND (11531 = 10059))))),
29159,Hypoglycemia,"",
29160,Severe malnutrition,"",
29161,"Ear infection (otitis), chronic","",
29162,Emergency / danger signs,"",
29163,"Eye disease, non-infectious","",
29164,Feeding problem,"",
29165,Intestinal parasites,"",
29166,Meningitis,"",
29167,Malaria,"",
29168,Road traffic accident,"",
29169,Severe abdominal condition,"",
29170,Sickle cell disease,"",
29171,"Skin Condition, non-infectious","",
29172,"Skin infection, fungal","",
29173,"Skin infection, non-fungal","",
29174,Physical trauma,"",
29175,Tuberculosis,"",
29176,Upper respiratory tract infection (URTI) ,"",
29177,Persistent diarrhea,"",
29178,Vitamin A deficiency,"",
29179,"Pneumonia, non-severe","",
29181,Critical illness,"",
29182,Severe Clinical infection or Severe illness,"",
29184,HIV screening unavailable,"",
31006,Severe pneumonia,(8341 = 6912 AND AGE > 60 AND AGE < 5479) AND ((((11937 = 10390 AND (8356 = 6927 AND (7378 = 5396 AND (7871 = 6297) OR (8026 = 6661)))) OR (11937 = 10389 AND (8356 = 6927 AND (7378 = 5396 AND (7871 = 6297) OR (8026 = 6661))))) OR ((7734 = 6015 AND (7835 = 6209 AND (8355 = 6926 AND (8356 = 6927)))) OR ((8434 = 7045 AND (7842 = 6235)) OR (7833 = 6204 AND (7842 = 6234)) OR (7451 = 5519 AND (7569 = 5684 AND (7842 = 6234) OR (7842 = 6235))) OR (7839 = 6221 AND (7842 = 6233)) AND (7835 = 6209 AND (8355 = 6926 AND (8356 = 6927)))) OR (7819 = 6174 AND ((7823 = 6181) OR (7807 = 6147) AND (7835 = 6209 AND (8355 = 6926 AND (8356 = 6927))))) OR (7819 = 6171 AND ((7823 = 6181) OR (7807 = 6147) AND (7835 = 6209 AND (8355 = 6926 AND (8356 = 6927))))) OR ((7459 = 5526 AND (7368 = 5377) OR (7368 = 5379)) AND (7835 = 6209 AND (8355 = 6926 AND (8356 = 6927)))) OR (7832 = 6201 AND (7835 = 6209 AND (8355 = 6926 AND (8356 = 6927)))) OR ((7823 = 6181) OR (7807 = 6147) AND (7835 = 6209 AND (8355 = 6926 AND (8356 = 6927)))) OR ((7838 = 6218 AND ((7823 = 6181) OR (7807 = 6147))) OR (7837 = 6215 AND (7838 = 6216 AND ((7823 = 6181) OR (7807 = 6147)))) AND (7835 = 6209 AND (8355 = 6926 AND (8356 = 6927)))) OR (8356 = 6928) OR (7835 = 6208 AND (8355 = 6926 AND (8356 = 6927))) OR (7378 = 5397) OR (7832 = 6200 AND (7835 = 6209 AND (8355 = 6926 AND (8356 = 6927))))) AND (7818 = 6169) OR (7817 = 6167)) OR (((8402 = 7016 AND (8469 = 7108)) OR (7519 = 5602 AND (8469 = 7102) OR (8469 = 7103) OR (8469 = 7104) OR (8469 = 7105)) OR (7538 = 5638 AND (8469 = 7102) OR (8469 = 7103) OR (8469 = 7104)) OR (7537 = 5634 AND (8469 = 7102) OR (8469 = 7103)) OR (7919 = 6407 AND (8469 = 7102)) AND (7771 = 6076 AND (7354 = 5345 AND ((8402 = 7016 AND (8469 = 7108)) OR (7519 = 5602 AND (8469 = 7102) OR (8469 = 7103) OR (8469 = 7104) OR (8469 = 7105) OR (8469 = 7106)) OR (7538 = 5638 AND (8469 = 7102) OR (8469 = 7103) OR (8469 = 7104) OR (8469 = 7105)) OR (7537 = 5634 AND (8469 = 7103) OR (8469 = 7104) OR (8469 = 7102)) OR (7919 = 6407 AND (8469 = 7102) OR (8469 = 7103)) AND (7817 = 6167) OR (7818 = 6169)))) OR (7811 = 6155 AND (7818 = 6169) OR (7817 = 6167))) OR (8385 = 6976 AND (7811 = 6155 AND (7818 = 6169) OR (7817 = 6167)) OR ((8402 = 7016 AND (8469 = 7108)) OR (7519 = 5602 AND (8469 = 7102) OR (8469 = 7103) OR (8469 = 7104) OR (8469 = 7105) OR (8469 = 7106)) OR (7538 = 5638 AND (8469 = 7102) OR (8469 = 7103) OR (8469 = 7104) OR (8469 = 7105)) OR (7537 = 5634 AND (8469 = 7103) OR (8469 = 7104) OR (8469 = 7102)) OR (7919 = 6407 AND (8469 = 7102) OR (8469 = 7103)) AND (7817 = 6167) OR (7818 = 6169))) OR (8398 = 7009 AND (7818 = 6169)) OR (8393 = 6998 AND (7818 = 6169)) AND (7817 = 6167) OR (7818 = 6169))),
29185,HIV exposed,"",
30283,BMI z-score (new),"",
29186,Negative HIV test,"",
29187,HIV Positive Mother,"",
